ps_number,review_id,rating,title,content,author,date,verified_purchase
PS12070335,8a15ede4b3b7ce4f,5,Replacement of silverware holder for my dishwasher.,"The part was exactly the one I needed. Took it out of the box, popped it in my dishwasher and it was perfect!! It arrived quickly and in perfect condition. Couldn't ask for anything more!!",Kathleen M,"May 11, 2024",True
PS12070335,7741014490db5c7c,4,Drop in replacement.,It replaced my old out of date part very well. Not exact but drop in replacement. You were a life saver.,KELLY C,"June 14, 2019",True
PS16731713,52b5f59129004da7,5,Easy fix for my dishwasher,Purchased this to repair my Frigidaire dishwasher. Installation was fairly easy and the part is working great. Saved me a large service charge from the repair company.,Matthew V,"September 20, 2023",True
PS1524979,9dda6f0bdeacc99e,5,Easy Repair - Worked as expected,The part came in a timely manner and was easy to install. The video on the website was very helpful. PartSelect made the daunting idea of fixing my dishwasher manageable and easy!,Katy M,"February 25, 2018",True
PS1524979,81e985831bc65290,5,Exactly what I was looking for.,Fast shipper! Easy installation.....the video made it so easy.,Joseph H,"June 5, 2018",True
PS1524979,8c8f9e4b3c78949a,5,Easy repair. Don't pay anybody to replace this,Fit finish all like factory new!!,Roy K,"March 19, 2023",True
PS1524979,5ee1195f8832236d,5,Part fit and works perfectly.,The part was a perfect match and works great. My shipping email came with a helpful link on the repair making it a very quick and easy process. Done and working in minutes.,Bill O,"October 29, 2018",True
PS1524979,d6060f65f74a823a,5,Works perfect!,I like your site because you made sure that it was the right part for my model. Other sites don't always have that option. Change out was pretty easy...thank you YouTube for that.,Susan H,"December 5, 2018",True
PS1524979,544f6277b77031ff,5,"easy fix, anyone can do this repair if u can use a screwdriver",Back to working fine again. New part is modified and better.,Jeff H,"January 11, 2020",True
PS1524979,f48b7dd9011d8808,5,Quick and Easy,The video attached to my receipt was very helpful and made it so easy. Thanks,Lori H,"March 30, 2019",True
PS1524979,1391a41a6c2ae03c,5,Made a world of difference!,Brand new part. Arrived in a timely fashion. I didn’t realize help desperately that old dishwasher needed a new soap dispenser. It really makes a difference.,EDWARD S,"April 11, 2019",True
PS1524979,b5e87cea6c1877b8,5,Easy repair,Part fit perfectly. This is one of the easiest repairs I’ve ever done in the home. Took a total of about 5 minutes to remove the old part and replace it with the new one.,Pete C,"August 4, 2020",True
PS1524979,2990392b299310f9,5,easy,Parts fit perfectly and the repair was quick and easy.,Danny F,"August 1, 2021",True
PS11770680,68969f27cd267f82,5,Exact Replacement,The part was easy to replace with the help of a youtube video. Dishwasher is back in working order after 30 minutes work.,Philip T,"January 28, 2018",True
PS11770680,271eed706b82f6b9,5,Detergent dispenser,Detergent dispenser- on time @good price,John F,"August 24, 2018",True
PS11770680,d523bc279384d127,5,Too easy!,"The part arrived a few days after I ordered it, all it took to install was a Phillips screwdriver. It was all too easy!",Matthew D,"February 8, 2020",True
PS11770680,86b7675d6be079b3,5,Worked,It is working again. Great part,Beverly L,"May 31, 2020",True
PS11770680,8e3876600ad1d195,5,Fairly easy repair - works great.,The part came fast. I got tired of waiting for my husband to install it so after watching the video I installed it. I did mark the electrical connections with a magic marker so that I would know where they were supposed to go when I reconnected them. The only trouble I had was getting the door back on. I could have got the duct tape out but my husband helped put it back on - needed two sets of hands to hold the door in place while replacing the two screws.,Mary H,"October 31, 2018",True
PS11770680,5f02d1ca2dc6e943,5,"Solid service, worked great!","The part worked great, and was exactly what I needed. It was delivered quickly as well. Easy repair",Bob L,"November 10, 2018",True
PS11770680,0a448171217ff9db,5,replacement detergent Dispenser,"with INSTRUCTIONS WENT IN GOOD, AND WORKING GREAT. THANK-YOU",Judy P,"March 3, 2020",True
PS11770680,e86c18d519df2da9,5,"Easy Repair, Part worked great as expected.",The part arrived in a timely manner and my equipment is back to fully functional.,Michael K,"December 27, 2018",True
PS11770680,49220778a9277403,5,Detergent Dispenser Order and Replacement,"The dispenser arrived promptly and was found to precisely match the original item. I was able to replace the defective item by following the online video provided, and my dishwasher is now fully functional. Reassembly of the door proved to be a little more difficult and time consuming than the video showed but overall I am pleased that I was able to perform the repair at a minimal cost.",Robert C,"July 18, 2019",True
PS11770680,16860a3b001ffcea,5,dispenser,part came quickly. the email they sent also sent a video on how to replace detergent dispenser. was a big help!,Teresa S,"April 30, 2020",True
PS259136,d5c6abccf00d6395,5,It's Good,I replaced 4 of the 6 wheels on the rack. The old wheels were falling off all the time. The new wheels stay on much better. They were very easy to install.,Stephen M,"September 3, 2019",True
PS259136,940202a467a9bb82,5,Easy repair,The part came fast. It was exactly what we needed. We fixed it in a minute.,Sawsan A,"March 7, 2018",True
PS259136,a262316a1aaa9538,5,Took less than a minute to install and works perfectly!,The part was in perfect condition and made my dish rack function so much better!,Jwan J,"March 22, 2018",True
PS259136,6768b30a3e7cd58a,5,Parts came quickly and easy to install.,"This is the second time I have ordered parts from Parts Select and I have had great service both times. The correct part was sent and very quickly. Easy to locate the part needed in the diagrams shown, easy to order and a good prices on replacement parts. I am very happy with this company and will use them again when needed. Thank you!",Susan T,"April 11, 2018",True
PS259136,1e4f13ae2e13442f,5,so easy I can fix it,works as good as new easy fix,Alfred L,"October 13, 2022",True
PS259136,63fec167093262e2,5,Easy Replacement,Fit perfectly; replaced three of the front wheels on the basket after a tenant moved out. Press the axel insert into the wheel and snap it onto the basket; super easy.,LOUIS C,"September 1, 2018",True
PS259136,d7132e063ffb9f98,5,Exactly the right part,Thanks for sending the correct part! Works perfectly.,Mary D,"May 7, 2020",True
PS259136,94ee318e1f9a7b80,5,Easiest ever,Perfect replacement,Thomas S C,"June 11, 2019",True
PS259136,e56c9668b3b37b85,5,Perfect Part,"Ordered, received the next day. Easy install",Richard V,"April 17, 2021",True
PS259136,683d4c6a2255d937,5,"Right part shipped fast ,","I needed a part for my dishwasher ,they had the right part they shipped it very fast I got it with in a day or two ,great service ,would recommend Thanks",Mitchell R,"June 7, 2020",True
PS11721505,c4ad7acbd2501552,5,Perfect Replacement,"This part is a little different than the stock part, but dont worry it fits just fine. Its actually better because its shorter and the connection point is closer to the pivot.",Benjamin B,"June 17, 2019",True
PS11721505,e9f919f166036748,5,Good fit!,"Parts arrived promptly, were exactly what I needed.",Joe F,"April 12, 2021",True
PS11721505,1b93a2d15f50f502,5,Perfect Replacement,"Dishwasher broke, used utube to diagnose the problem and disassemble faulty area. Ordered very inexpensive parts online from EasyApplianceParts. They arrived in a few days and it was an easy replacement. Sure beats calling service people and paying big for slow service.",Paul C,"August 31, 2019",True
PS11721505,9bb4399517971a9b,5,Dishwasher repair parts,The parts were a little different from what was on the dishwasher before so we were hoping they would work. Worked just great and easy repair.,Terry M,"May 15, 2019",True
PS11721505,777c8bbf8abaaeba,4,Easy repair for my dishwasher,"Received 4 upper rack wheels. plastic rollers where worn out on 2 of them. Upper rack would fall. Replacement of all 4 took about 20 minutes. Inexpensive, easy fix.",Bruce W,"January 9, 2019",True
PS2353872,d5df74b3a28e8597,5,Perfect fit--done in five minutes.,I was down to only four of eight rollers on my lower dishwasher rack. I ordered eight new Wheel Studs that came in less than a week and that took five minutes to install. All set.,Guy W,"July 28, 2018",True
PS2353872,eaee49c27b02f8a1,5,Easy repair and the part was better than oem.,no comment.,Jinx S,"February 15, 2018",True
PS2353872,889ff16f2d2bad43,5,Easy repair,Very good service even send installation video,Donald S,"September 13, 2019",True
PS2353872,a616e15a5365c948,5,Easy repair. Works fine now,Good,Joseph C,"January 19, 2021",True
PS2353872,9dc531c0c737b78c,5,Great,Now my wheels will not fall off,Marcia S,"December 11, 2018",True
PS2353872,88ab10563dc5235a,5,Perfect,"The part was just what I needed, came quickly and fit my GE dishwasher. Problem solved.",Patrice E,"December 13, 2018",True
PS2353872,a8ff1f984007bec3,5,Please with shipping and product,Great response in shipping. The part was in great condition and was easily installed.,Susan L,"March 21, 2018",True
PS2353872,9d4963871f6d4bc8,5,Fast and easy!,Such an easy repair! The part mailed is designed better than the original!,Susan D,"October 30, 2018",True
PS2353872,2502c64648af6fc7,5,Fast service,Part worked great as intended,Thomas F,"December 7, 2018",True
PS2353872,93a85e1b39e394ad,5,Easy to install.,"Good part, good price, excellent customer service. Very satisfied with this company, highly recommend!",Rod T,"August 31, 2018",True
PS11747063,e862b9a696b5967d,5,It worked,"Still working, hope it lasts.",Dave V,"March 11, 2018",True
PS11747063,8a774c5244a53d83,5,"Easy repair, very quick delivery","The part was exactly what I needed to keep my dishwasher running. And the delivery was much quicker tjan promised. I ordered around midnight on a Thursday, and even though I just paid for ground service, 3-5 days, it showed up on Saturday! Only a day and a half. I was very happy with this company’s service.",Gail S,"March 10, 2018",True
PS11747063,4aeb759bf75bfd8a,5,"Great Part, Fast turn around","Part was pristine, Installation took literal seconds, received it in amazing time. Very impressed, would recommend",Christopher A,"June 17, 2021",True
PS11747063,86f3df45493f3bd6,5,Just the part I needed.,The part fit just like the old one. Thanks for having just what I needed as a home fixer upper.,Jeannine H,"September 9, 2021",True
PS11747063,0b82387a6577920b,5,Great Fit,Bad was shipping cost thought was too high ($7.45) and took too long for delivery 2weeks.,Brian C,"September 20, 2019",True
PS11747063,219917e622b507d0,5,Easy repair,Thanks for the part .. got my dishwasher working again!,Adam W,"February 28, 2018",True
PS11747063,461753327996bc03,5,"Easy, correct part","There was a part number on the broken part. Replacement was same number. It's a hollow, plastic thumbscrew. Easy peasy, AND fast delivery. I'll shop here again.",Gary M,"March 23, 2018",True
PS11747063,10ec42ac4d04776b,5,VERY easy repair,The part was just what I needed. Not much to installing it really.,Brent B,"September 25, 2019",True
PS11747063,88a16651b5d20d36,5,"The correct part, the first time, everytime!","Absolutely perfect transaction with lightening fast shipping. I am more than satisfied, I am elated.",Bill H,"July 21, 2019",True
